"","X.Neutral_bar.","X.Happy_bar.","X.Sad_bar.","X.Anger_bar.","X.Fear_bar.","X.time."
"1","Neutral_bar","Happy_bar","Sad_bar","Anger_bar","Fear_bar","time"
0.462490535288956,0.0780361037984205,0.23984204588191,0.0985552212611257,0.121017299736743,8051.56571428571
0.433833498390691,0.0762347115622679,0.27585157217133,0.0873484773458777,0.126661797474622,8196.9893877551
0.453551917041888,0.0993341519989085,0.211125801610042,0.0967845545094829,0.139143130031382,7406.00163265306
0.405570999248685,0.109941647883797,0.242789506636614,0.0934340095166541,0.148206235912847,8068.41469387755
0.457621411414846,0.0856313622326433,0.239241564680316,0.111097335010866,0.106332723321514,8854.7787755102
0.421383331374162,0.0914153050429058,0.262145879863642,0.11154366991889,0.113446926060891,8622.08
0.464280315775851,0.0850129416332341,0.242764850524136,0.0949585867736508,0.112917820628963,7813.3812244898
0.489189317576179,0.0834744525547445,0.244439230680107,0.0919606071138918,0.0908726682887267,8772.70204081633
0.496812721294891,0.0830204855842185,0.234323596358118,0.0745266818411735,0.111251896813354,7997.75346938776
0.460311165845649,0.0827910509031199,0.245557334428024,0.111413519430761,0.0998570060207991,7394.58612244898
0.435028181226967,0.0856357034467808,0.257990570127899,0.0999671580316497,0.12131432907002,9275.87265306122
0.479471157207785,0.0675909567649458,0.252985199860156,0.102797692576623,0.0970961426407179,8665.18204081633
0.458365179677819,0.0822448574969021,0.245331598513011,0.0907565055762082,0.123244114002478,8166.63510204082
0.41972174386921,0.0867765667574932,0.279664305177112,0.0859785286103542,0.127806103542234,9297.18857142857
0.469388304693511,0.0794489612721211,0.24037355732239,0.111982687868684,0.0987448063606053,7946.60571428571
0.484376178591237,0.0800470049916805,0.207741403216861,0.096999029395452,0.130773017193566,7293.38775510204
0.470023307291667,0.0961959635416667,0.213219921875,0.107931510416667,0.112570572916667,7788.38204081633
0.402937157682329,0.0880485730758144,0.285029835687518,0.0973111847794754,0.126597002017873,7012.93714285714
0.476987794955248,0.0736076756170328,0.22806590724166,0.0903740168158394,0.130894494168701,7462.76571428571
0.417264891757429,0.0849852090896867,0.276588274842006,0.101623638563937,0.119471695576173,7503.04653061225
0.474439665296536,0.0750942454492073,0.245289195537287,0.10170757486788,0.103404139753376,6886.84408163265
0.443792203985932,0.0911871336459554,0.241520662368113,0.102724648300117,0.120708821805393,6914.79510204082
0.420570859686109,0.0900151089248067,0.275069922698524,0.0887666900913563,0.125516631529632,8644.51918367347
0.446473714394953,0.074039093863506,0.274874784935959,0.105990632766201,0.0985577327470847,10580.7673469388
0.44245924567236,0.0772497993809469,0.269857961710421,0.109521609538003,0.1008454660094,8820.63673469388
0.418434025828186,0.0935565693430657,0.266032846715328,0.0909225154407636,0.131009545199326,7200.18285714286
0.397349564744287,0.0832294613710555,0.330820865070729,0.0999426006528836,0.0885958922742111,7420.96979591837
0.430642708061571,0.0811921471432299,0.295758805113488,0.106902426297939,0.085446777980694,7793.18857142857
0.497459636925454,0.0710679799150251,0.229039526200592,0.109934981331273,0.0924338869576413,7888.66612244898
0.361101161209332,0.104891515848938,0.283600062768072,0.109823621717753,0.140513861282561,9678.78530612245
0.440445652173913,0.0679502717391304,0.286936684782609,0.120613451086957,0.0839845108695652,7490.2987755102
0.397367083555082,0.0852414848323576,0.302344065992549,0.0947344332091538,0.120256519425226,7594.3706122449
0.409204096045198,0.0799820621468927,0.273984322033898,0.137887853107345,0.0988755649717514,7174.08653061225
