"","X.url.","X.Neutral_bar.","X.Happy_bar.","X.Sad_bar.","X.Anger_bar.","X.Fear_bar.","X.time."
"1","url","Neutral_bar","Happy_bar","Sad_bar","Anger_bar","Fear_bar","time"
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/70375b39-490d-4de9-ad57-4201749ea401/audio/128/default.mp3,0.402792822789493,0.0841953385127636,0.160194968553459,0.270465778764336,0.0822944876063633,2797.53142857143
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/c7356ac5-708f-437a-bdd1-a93a619bfeb7/audio/128/default.mp3,0.26201503164557,0.20806289556962,0.130695015822785,0.263276503164557,0.135887658227848,2582.09959183673
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/9c75f5ed-4ebe-40f1-8239-7b524bfb520e/audio/128/default.mp3,0.550997862486641,0.0540894193088707,0.107116138225864,0.229135732098326,0.0585806911293196,2871.06612244898
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/2d135d16-e202-42ad-8431-b20398564f3c/audio/128/default.mp3,0.414855555555556,0.0517205387205387,0.226660942760943,0.131372727272727,0.175339057239057,3033.57387755102
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/47ad7271-ef0b-4e3e-8a22-f9a05b5245a8/audio/128/default.mp3,0.474055092889174,0.0453516976297245,0.16354932735426,0.239777065983344,0.0771976297245356,3181.9493877551
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/68692706-729e-418c-8a41-79f8b2a43f4f/audio/128/default.mp3,0.479775007601095,0.0480036485253877,0.165663423532989,0.246264518090605,0.0602228640924293,3360.94040816327
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/94e93f92-8684-4005-bb64-bff7bac5d71e/audio/128/default.mp3,0.392060358890701,0.108452854812398,0.119362805872757,0.26255823817292,0.117494290375204,3184.66612244898
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/6a93b542-1595-4586-bf65-7af0a6d0f4d0/audio/128/default.mp3,0.316668449197861,0.104124064171123,0.117688770053476,0.147788948306595,0.313663101604278,2856.07183673469
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/a50975d2-efd7-404e-abe2-172de1b488c3/audio/128/default.mp3,0.42972550776583,0.091936678614098,0.188002688172043,0.139173237753883,0.1511027479092,3372.51265306122
https://stitcher.simplecastaudio.com/8b62332a-56b8-4d25-b175-1e588b078323/episodes/47ae4413-d052-4924-bf59-6ce08496733a/audio/128/default.mp3,0.483085177733065,0.0937545271629779,0.0896307847082495,0.234474849094567,0.0990107310529846,3082.52734693878
